order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,month,profit_margin
ES-2014-4875323,2014-04-08,2014-09-08,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10001291,Office Supplies,Art,"Sanford Canvas, Fluorescent",155.0,3,0.0,57.42,12.67,Medium,2014.0,4,37.04516129032258
IN-2014-63647,2014-04-08,2014-06-08,First Class,Evan Bailliet,Consumer,Chiba,Japan,APAC,North Asia,OFF-PA-10002073,Office Supplies,Paper,"Green Bar Parchment Paper, 8.5 x 11",62.0,3,0.0,24.3,12.33,High,2014.0,4,39.193548387096776
PL-2014-2040,2014-04-08,2014-10-08,Standard Class,Ben Peterman,Corporate,Silesia,Poland,EMEA,EMEA,TEC-SHA-10000244,Technology,Copiers,"Sharp Fax Machine, Laser",296.0,1,0.0,26.58,12.1,Medium,2014.0,4,8.97972972972973
IS-2014-4680,2014-04-08,2014-04-08,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-STA-10000247,Office Supplies,Art,"Stanley Canvas, Fluorescent",101.0,2,0.0,32.46,10.85,High,2014.0,4,32.13861386138614
ES-2014-3986842,2014-04-08,2014-08-08,Standard Class,Andy Yotov,Corporate,North Rhine-Westphalia,Germany,EU,Central,OFF-BI-10001804,Office Supplies,Binders,"Avery Binder, Recycled",106.0,8,0.0,48.72,10.43,High,2014.0,4,45.96226415094339
IN-2014-56108,2014-04-08,2014-10-08,Standard Class,Katrina Edelman,Corporate,Jawa Tengah,Indonesia,APAC,Southeast Asia,TEC-AC-10004938,Technology,Accessories,"Belkin Mouse, Bluetooth",194.0,9,0.47,-121.1733,10.41,Medium,2014.0,4,-62.46046391752578
ES-2014-3031425,2014-04-08,2014-09-08,Standard Class,Mark Van Huff,Consumer,Piedmont,Italy,EU,South,TEC-PH-10000038,Technology,Phones,"Nokia Speaker Phone, with Caller ID",296.0,4,0.4,-157.68,8.39,Medium,2014.0,4,-53.270270270270274
CA-2014-7620,2014-04-08,2014-04-08,Same Day,Roger Barcio,Home Office,Quebec,Canada,Canada,Canada,OFF-NOV-10000141,Office Supplies,Labels,"Novimex Round Labels, 5000 Label Set",27.0,4,0.0,12.48,8.04,Critical,2014.0,4,46.22222222222223
ES-2014-4875323,2014-04-08,2014-09-08,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated",76.0,4,0.0,6.0,7.33,Medium,2014.0,4,7.894736842105263
ES-2014-4875323,2014-04-08,2014-09-08,Standard Class,Beth Thompson,Home Office,North Rhine-Westphalia,Germany,EU,Central,OFF-ST-10003204,Office Supplies,Storage,"Tenex Trays, Industrial",98.0,2,0.1,-0.018,7.04,Medium,2014.0,4,-0.01836734693877551
MX-2014-132507,2014-04-08,2014-08-08,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,OFF-ST-10001890,Office Supplies,Storage,"Eldon Trays, Industrial",97.0,3,0.0,41.64,6.57,Medium,2014.0,4,42.927835051546396
MX-2014-132507,2014-04-08,2014-08-08,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,FUR-FU-10002696,Furniture,Furnishings,"Eldon Frame, Durable",91.0,2,0.4,-18.136,6.49,Medium,2014.0,4,-19.92967032967033
CA-2014-140781,2014-04-08,2014-08-08,Standard Class,Adrian Barton,Consumer,Illinois,United States,US,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,40.0,3,0.2,7.4655,5.7,High,2014.0,4,18.663749999999997
ES-2014-3610373,2014-04-08,2014-10-08,Standard Class,Michael Chen,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10000081,Office Supplies,Binders,"Ibico Index Tab, Clear",75.0,9,0.0,27.81,5.44,Medium,2014.0,4,37.08
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-BI-10000308,Office Supplies,Binders,"Cardinal Binder Covers, Durable",95.0,7,0.0,30.24,5.29,High,2014.0,4,31.83157894736842
ES-2014-4699532,2014-04-08,2014-06-08,Second Class,Benjamin Patterson,Consumer,Catalonia,Spain,EU,South,FUR-CH-10003794,Furniture,Chairs,"SAFCO Bag Chairs, Set of Two",83.0,2,0.2,12.384,5.17,High,2014.0,4,14.920481927710844
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-AR-10002382,Office Supplies,Art,"Binney & Smith Pencil Sharpener, Water Color",54.0,2,0.0,24.78,5.15,High,2014.0,4,45.88888888888889
IS-2014-4680,2014-04-08,2014-04-08,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-TEN-10002817,Office Supplies,Storage,"Tenex Folders, Blue",23.0,1,0.0,7.65,4.23,High,2014.0,4,33.26086956521739
ES-2014-5334183,2014-04-08,2014-07-08,Second Class,Alex Avila,Consumer,England,United Kingdom,EU,North,OFF-ST-10001576,Office Supplies,Storage,"Tenex Folders, Blue",23.0,1,0.0,7.65,4.18,High,2014.0,4,33.26086956521739
TS-2014-6460,2014-04-08,2014-10-08,Standard Class,Erin Mull,Consumer,Tunis,Tunisia,Africa,Africa,FUR-DEF-10000349,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",51.0,2,0.0,2.52,3.91,Medium,2014.0,4,4.9411764705882355
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,TEC-SAN-10002684,Technology,Accessories,"SanDisk Flash Drive, USB",40.0,1,0.0,1.59,3.77,Medium,2014.0,4,3.975
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-ENE-10002104,Office Supplies,Paper,"Enermax Note Cards, Premium",30.0,1,0.0,6.27,3.28,Medium,2014.0,4,20.9
US-2014-143175,2014-04-08,2014-07-08,Second Class,George Ashbrook,Consumer,California,United States,US,West,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,100.0,3,0.0,23.9688,3.05,Medium,2014.0,4,23.9688
ES-2014-1569434,2014-04-08,2014-07-08,First Class,Aaron Hawkins,Corporate,Alsace,France,EU,Central,OFF-LA-10000425,Office Supplies,Labels,"Smead Legal Exhibit Labels, Alphabetical",11.0,1,0.0,1.2,2.92,Critical,2014.0,4,10.909090909090908
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-SAN-10004881,Office Supplies,Art,"Sanford Pencil Sharpener, Easy-Erase",27.0,1,0.0,13.53,2.2,Medium,2014.0,4,50.11111111111111
MX-2014-132507,2014-04-08,2014-08-08,Standard Class,Mick Brown,Consumer,Querétaro,Mexico,LATAM,North,OFF-LA-10000236,Office Supplies,Labels,"Avery Color Coded Labels, Laser Printer Compatible",35.0,4,0.0,0.0,2.15,Medium,2014.0,4,0.0
IT-2014-2866257,2014-04-08,2014-08-08,Standard Class,Katherine Nockton,Corporate,Ile-de-France,France,EU,Central,OFF-SU-10003277,Office Supplies,Supplies,"Elite Ruler, Serrated",32.0,3,0.0,5.67,2.01,Medium,2014.0,4,17.71875
IS-2014-4680,2014-04-08,2014-04-08,Same Day,Roland Fjeld,Consumer,Tel Aviv,Israel,EMEA,EMEA,OFF-ACC-10001993,Office Supplies,Binders,"Acco Binder Covers, Clear",13.0,1,0.0,5.49,1.95,High,2014.0,4,42.23076923076923
CA-2014-163566,2014-04-08,2014-07-08,First Class,Ted Butterfield,Consumer,Ohio,United States,US,East,OFF-LA-10004484,Office Supplies,Labels,Avery 476,17.0,5,0.2,5.369,1.87,Medium,2014.0,4,31.582352941176467
ES-2014-1678899,2014-04-08,2014-08-08,Standard Class,Tamara Manning,Consumer,Berlin,Germany,EU,Central,OFF-SU-10002611,Office Supplies,Supplies,"Fiskars Ruler, Serrated",30.0,3,0.1,8.991,1.86,Medium,2014.0,4,29.969999999999995
IT-2014-2866257,2014-04-08,2014-08-08,Standard Class,Katherine Nockton,Corporate,Ile-de-France,France,EU,Central,OFF-SU-10004691,Office Supplies,Supplies,"Fiskars Scissors, Serrated",79.0,4,0.0,35.64,1.75,Medium,2014.0,4,45.11392405063292
CA-2014-168396,2014-04-08,2014-09-08,Second Class,Bruce Degenhardt,Consumer,California,United States,US,West,OFF-LA-10001297,Office Supplies,Labels,Avery 473,52.0,5,0.0,24.84,1.41,Medium,2014.0,4,47.76923076923077
US-2014-134075,2014-04-08,2014-08-08,Standard Class,Lena Radford,Consumer,México,Mexico,LATAM,North,OFF-AR-10004360,Office Supplies,Art,"Boston Pens, Fluorescent",31.0,3,0.0,11.76,1.29,High,2014.0,4,37.93548387096774
AU-2014-970,2014-04-08,2014-09-08,Standard Class,Michael Kennedy,Corporate,Vienna,Austria,EMEA,EMEA,OFF-OIC-10000855,Office Supplies,Fasteners,"OIC Thumb Tacks, Metal",28.0,2,0.0,5.64,1.28,Medium,2014.0,4,20.142857142857142
ES-2014-2629745,2014-04-08,2014-10-08,Standard Class,Filia McAdams,Corporate,Madrid,Spain,EU,South,OFF-FA-10004175,Office Supplies,Fasteners,"Stockwell Push Pins, Assorted Sizes",11.0,1,0.0,4.89,1.16,Low,2014.0,4,44.45454545454545
TS-2014-6460,2014-04-08,2014-10-08,Standard Class,Erin Mull,Consumer,Tunis,Tunisia,Africa,Africa,OFF-ACC-10004364,Office Supplies,Fasteners,"Accos Push Pins, Bulk Pack",15.0,1,0.0,4.2,1.02,Medium,2014.0,4,28.000000000000004
CA-2014-141747,2014-04-08,2014-09-08,Second Class,Scot Coram,Corporate,Washington,United States,US,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.0,1,0.0,4.1756,0.69,Medium,2014.0,4,26.0975
ES-2014-3566095,2014-04-08,2014-09-08,Standard Class,Alex Grayson,Consumer,Aquitaine,France,EU,Central,OFF-LA-10004332,Office Supplies,Labels,"Novimex File Folder Labels, Adjustable",18.0,3,0.0,3.69,0.37,Medium,2014.0,4,20.5
CG-2014-3470,2014-04-08,2014-09-08,Second Class,Gary Zandusky,Consumer,Katanga,Democratic Republic of the Congo,Africa,Africa,OFF-HON-10001132,Office Supplies,Labels,"Hon Round Labels, Adjustable",5.0,1,0.0,1.62,0.16,Medium,2014.0,4,32.4
IN-2014-61792,2014-05-08,2014-06-08,First Class,Mitch Webber,Consumer,Western Australia,Australia,APAC,Oceania,OFF-AP-10002244,Office Supplies,Appliances,"Breville Refrigerator, White",,9,0.1,1164.267,614.34,High,2014.0,5,
ES-2014-2565448,2014-05-08,2014-09-08,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,TEC-PH-10000037,Technology,Phones,"Cisco Signal Booster, Cordless",,8,0.0,74.16,255.92,High,2014.0,5,
ES-2014-2967876,2014-05-08,2014-07-08,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,FUR-CH-10004592,Furniture,Chairs,"Hon Rocking Chair, Set of Two",,9,0.1,227.097,125.9,Medium,2014.0,5,
IN-2014-31223,2014-05-08,2014-06-08,First Class,Charles McCrossin,Consumer,New South Wales,Australia,APAC,Oceania,TEC-CO-10001407,Technology,Copiers,"Canon Ink, Digital",528.0,4,0.1,88.044,92.83,Medium,2014.0,5,16.674999999999997
ID-2014-41625,2014-05-08,2014-09-08,Standard Class,Doug Jacobs,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-TA-10000299,Furniture,Tables,"Lesro Round Table, Adjustable Height",781.0,4,0.57,-599.616,86.6,High,2014.0,5,-76.77541613316261
MO-2014-6930,2014-05-08,2014-07-08,Second Class,Theresa Coyne,Corporate,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-ELI-10001351,Office Supplies,Supplies,"Elite Trimmer, Easy Grip",260.0,6,0.0,122.04,80.08,Critical,2014.0,5,46.93846153846154
IR-2014-3190,2014-05-08,2014-08-08,First Class,Bruce Degenhardt,Consumer,Fars,Iran,EMEA,EMEA,TEC-MOT-10004136,Technology,Phones,"Motorola Signal Booster, Cordless",146.0,1,0.0,65.67,53.79,Critical,2014.0,5,44.97945205479452
ES-2014-5679681,2014-05-08,2014-11-08,Standard Class,Neoma Murray,Consumer,Centre,France,EU,Central,OFF-ST-10004191,Office Supplies,Storage,"Tenex Lockers, Blue",735.0,4,0.1,130.62,41.11,Medium,2014.0,5,17.771428571428572
MX-2014-105641,2014-05-08,2014-12-08,Standard Class,Trudy Brown,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-ST-10004532,Office Supplies,Storage,"Tenex File Cart, Single Width",268.0,3,0.0,88.5,36.65,Low,2014.0,5,33.02238805970149
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-BO-10001393,Furniture,Bookcases,"Safco 3-Shelf Cabinet, Pine",322.0,3,0.37,-132.7509,30.79,Medium,2014.0,5,-41.226987577639754
CG-2014-2750,2014-05-08,2014-10-08,Second Class,Cari MacIntyre,Corporate,Kinshasa,Democratic Republic of the Congo,Africa,Africa,OFF-SME-10002740,Office Supplies,Storage,"Smead Lockers, Single Width",198.0,1,0.0,89.28,27.99,High,2014.0,5,45.09090909090909
ES-2014-2826329,2014-05-08,2014-09-08,Second Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-AR-10002902,Office Supplies,Art,"Sanford Canvas, Water Color",215.0,4,0.0,0.0,26.81,Medium,2014.0,5,0.0
IR-2014-3190,2014-05-08,2014-08-08,First Class,Bruce Degenhardt,Consumer,Fars,Iran,EMEA,EMEA,OFF-FEL-10002837,Office Supplies,Storage,"Fellowes Folders, Single Width",106.0,4,0.0,43.32,25.98,Critical,2014.0,5,40.867924528301884
ES-2014-2967876,2014-05-08,2014-07-08,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,TEC-MA-10004655,Technology,Machines,"Konica Receipt Printer, White",308.0,3,0.15,68.733,21.58,Medium,2014.0,5,22.31590909090909
AG-2014-7430,2014-05-08,2014-10-08,Standard Class,Harold Ryan,Corporate,Guelma,Algeria,Africa,Africa,TEC-OKI-10002750,Technology,Machines,"Okidata Inkjet, Wireless",314.0,1,0.0,3.12,18.61,Medium,2014.0,5,0.9936305732484076
UP-2014-7790,2014-05-08,2014-08-08,Second Class,Annie Zypern,Consumer,Dnipropetrovs'k,Ukraine,EMEA,EMEA,OFF-SAN-10004426,Office Supplies,Paper,"SanDisk Note Cards, Premium",62.0,2,0.0,25.56,14.3,Critical,2014.0,5,41.225806451612904
MX-2014-160080,2014-05-08,2014-09-08,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,TEC-PH-10001298,Technology,Phones,"Motorola Office Telephone, VoIP",192.0,4,0.0,13.36,13.17,Medium,2014.0,5,6.958333333333333
MX-2014-132150,2014-05-08,2014-07-08,First Class,Marc Crier,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,TEC-PH-10002647,Technology,Phones,"Nokia Headset, VoIP",78.0,2,0.2,2.92,11.43,High,2014.0,5,3.743589743589743
IT-2014-3502743,2014-05-08,2014-08-08,Second Class,Brian Stugart,Consumer,Stockholm,Sweden,EU,North,TEC-PH-10000026,Technology,Phones,"Nokia Office Telephone, Cordless",68.0,2,0.5,-55.8,10.48,Critical,2014.0,5,-82.05882352941177
MX-2014-160080,2014-05-08,2014-09-08,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,OFF-SU-10001682,Office Supplies,Supplies,"Kleencut Letter Opener, High Speed",159.0,9,0.0,10.98,10.43,Medium,2014.0,5,6.905660377358491
IN-2014-78816,2014-05-08,2014-12-08,Standard Class,Joseph Holt,Consumer,Victoria,Australia,APAC,Oceania,OFF-EN-10000657,Office Supplies,Envelopes,"Jiffy Peel and Seal, with clear poly window",127.0,6,0.1,32.49,9.79,Low,2014.0,5,25.582677165354333
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-PH-10002904,Technology,Phones,"Motorola Office Telephone, Cordless",124.0,2,0.17,7.4526,9.06,Medium,2014.0,5,6.010161290322581
ES-2014-2565448,2014-05-08,2014-09-08,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,OFF-SU-10004230,Office Supplies,Supplies,"Kleencut Scissors, Serrated",57.0,3,0.0,4.5,8.72,High,2014.0,5,7.894736842105263
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-AR-10000120,Office Supplies,Art,"BIC Canvas, Fluorescent",175.0,6,0.47,-46.2672,8.03,Medium,2014.0,5,-26.4384
ID-2014-11707,2014-05-08,2014-10-08,Standard Class,Arthur Wiediger,Home Office,Sumatera Selatan,Indonesia,APAC,Southeast Asia,OFF-PA-10004115,Office Supplies,Paper,"Green Bar Computer Printout Paper, 8.5 x 11",54.0,3,0.47,-21.429,7.21,High,2014.0,5,-39.68333333333333
IN-2014-54050,2014-05-08,2014-09-08,Standard Class,Hilary Holden,Corporate,Henan,China,APAC,North Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",60.0,3,0.0,16.29,6.17,Medium,2014.0,5,27.149999999999995
IT-2014-5965314,2014-05-08,2014-10-08,Standard Class,Steven Ward,Corporate,Stockholm,Sweden,EU,North,OFF-BI-10000346,Office Supplies,Binders,"Ibico 3-Hole Punch, Clear",60.0,4,0.5,-12.06,5.87,Medium,2014.0,5,-20.1
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-CH-10001397,Furniture,Chairs,"SAFCO Chairmat, Set of Two",91.0,2,0.27,9.9222,5.5,Medium,2014.0,5,10.903516483516484
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-AC-10003408,Technology,Accessories,"Enermax Keyboard, Programmable",90.0,2,0.47,-28.9224,5.41,Medium,2014.0,5,-32.135999999999996
IV-2014-9820,2014-05-08,2014-10-08,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-CAR-10002375,Office Supplies,Binders,"Cardinal Binder Covers, Durable",54.0,4,0.0,17.28,5.27,Medium,2014.0,5,32.0
IV-2014-9820,2014-05-08,2014-10-08,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-CAR-10001471,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",113.0,4,0.0,23.64,5.08,Medium,2014.0,5,20.920353982300885
ES-2014-2565448,2014-05-08,2014-09-08,Standard Class,Chris McAfee,Consumer,England,United Kingdom,EU,North,OFF-LA-10000404,Office Supplies,Labels,"Smead Shipping Labels, Laser Printer Compatible",58.0,5,0.0,4.05,4.97,High,2014.0,5,6.982758620689655
MX-2014-160080,2014-05-08,2014-09-08,Second Class,Thomas Brumley,Home Office,Guanajuato,Mexico,LATAM,North,FUR-FU-10004960,Furniture,Furnishings,"Deflect-O Photo Frame, Durable",59.0,3,0.4,-19.584,4.41,Medium,2014.0,5,-33.193220338983046
IN-2014-54050,2014-05-08,2014-09-08,Standard Class,Hilary Holden,Corporate,Henan,China,APAC,North Asia,OFF-ST-10004871,Office Supplies,Storage,"Rogers Trays, Blue",123.0,2,0.0,32.04,4.33,Medium,2014.0,5,26.04878048780488
ID-2014-83219,2014-05-08,2014-10-08,Standard Class,Scot Wooten,Consumer,Victoria,Australia,APAC,Oceania,TEC-MA-10003349,Technology,Machines,"Panasonic Calculator, Wireless",60.0,2,0.4,-26.184,4.11,Medium,2014.0,5,-43.64
ID-2014-83219,2014-05-08,2014-10-08,Standard Class,Scot Wooten,Consumer,Victoria,Australia,APAC,Oceania,OFF-ST-10002250,Office Supplies,Storage,"Smead Folders, Industrial",43.0,4,0.4,4.248,3.84,Medium,2014.0,5,9.879069767441862
ID-2014-41625,2014-05-08,2014-09-08,Standard Class,Doug Jacobs,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-PA-10001370,Office Supplies,Paper,"SanDisk Parchment Paper, 8.5 x 11",33.0,3,0.47,-23.1885,3.78,High,2014.0,5,-70.26818181818182
IN-2014-26106,2014-05-08,2014-12-08,Standard Class,Seth Vernon,Consumer,Aichi,Japan,APAC,North Asia,OFF-LA-10004738,Office Supplies,Labels,"Harbour Creations Legal Exhibit Labels, Alphabetical",22.0,2,0.0,8.4,3.74,Low,2014.0,5,38.18181818181819
MX-2014-132150,2014-05-08,2014-07-08,First Class,Marc Crier,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-ST-10004412,Office Supplies,Storage,"Smead Shelving, Wire Frame",26.0,1,0.2,-4.8,3.56,High,2014.0,5,-18.46153846153846
ES-2014-2826329,2014-05-08,2014-09-08,Second Class,Philip Brown,Consumer,England,United Kingdom,EU,North,OFF-ST-10000020,Office Supplies,Storage,"Fellowes Folders, Single Width",53.0,2,0.0,21.66,3.05,Medium,2014.0,5,40.867924528301884
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,TEC-CO-10001726,Technology,Copiers,"HP Fax and Copier, High-Speed",323.0,3,0.37,-66.7899,2.99,Medium,2014.0,5,-20.677987616099074
ES-2014-2967876,2014-05-08,2014-07-08,Second Class,Darrin Van Huff,Corporate,Ile-de-France,France,EU,Central,OFF-EN-10002065,Office Supplies,Envelopes,"Ames Clasp Envelope, Set of 50",22.0,3,0.0,9.72,2.33,Medium,2014.0,5,44.18181818181818
MX-2014-119424,2014-05-08,2014-09-08,Standard Class,Maribeth Dona,Consumer,Michoacán,Mexico,LATAM,North,OFF-BI-10000827,Office Supplies,Binders,"Acco Binder, Recycled",41.0,4,0.0,11.12,2.23,Medium,2014.0,5,27.12195121951219
IV-2014-9820,2014-05-08,2014-10-08,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-FEL-10002837,Office Supplies,Storage,"Fellowes Folders, Single Width",26.0,1,0.0,10.83,1.95,Medium,2014.0,5,41.65384615384615
IN-2014-46203,2014-05-08,2014-12-08,Standard Class,Gary Zandusky,Consumer,Madhya Pradesh,India,APAC,Central Asia,OFF-AR-10001329,Office Supplies,Art,"BIC Pens, Fluorescent",16.0,1,0.0,4.5,1.56,Medium,2014.0,5,28.125
IV-2014-9820,2014-05-08,2014-10-08,Standard Class,John Castell,Consumer,Lagunes,Cote d'Ivoire,Africa,Africa,OFF-WIL-10000777,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Recycled",28.0,1,0.0,8.49,1.51,Medium,2014.0,5,30.321428571428573
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10004659,Office Supplies,Fasteners,"Stockwell Thumb Tacks, 12 Pack",21.0,3,0.47,-5.8536,1.49,Medium,2014.0,5,-27.874285714285712
AG-2014-7430,2014-05-08,2014-10-08,Standard Class,Harold Ryan,Corporate,Guelma,Algeria,Africa,Africa,OFF-TEN-10001585,Office Supplies,Storage,"Tenex Box, Single Width",17.0,1,0.0,7.41,1.3,Medium,2014.0,5,43.58823529411765
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-FA-10000581,Office Supplies,Fasteners,"Stockwell Thumb Tacks, Metal",22.0,3,0.47,-5.7465,1.27,Medium,2014.0,5,-26.120454545454546
CA-2014-132738,2014-05-08,2014-08-08,First Class,Harry Marie,Corporate,Colorado,United States,US,West,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",9.0,1,0.2,3.1842,1.15,Medium,2014.0,5,35.38
ID-2014-44117,2014-05-08,2014-09-08,Standard Class,Theone Pippenger,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-ST-10000948,Office Supplies,Storage,"Fellowes Box, Blue",42.0,4,0.47,1.5216,1.13,Medium,2014.0,5,3.6228571428571428
CA-2014-132738,2014-05-08,2014-08-08,First Class,Harry Marie,Corporate,Colorado,United States,US,West,OFF-PA-10001752,Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),8.0,2,0.2,2.8884,0.98,Medium,2014.0,5,36.105
